success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,ip,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,participant_id,screen_width,screen_height,is_mobile,age,gender,ai_use_frequency,ai_detection_experience,rt,stimulus,response,save_trial,trial_id,block,target_origin,set_size,target_present,cue_image,composite_image,target_position,correct_key,repetition,is_practice,no_response,correct,trial_index_global,true_origin,filename,realism_rating,classification_response,classification_correct
,,,,,html-keyboard-response,26,63488,0.0-26.0,6,1,2026-06-10 12:44:01,fac33314ff793864f6ca77dbc392f4f8,79.127.133.87,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",desktop,Safari,17.4.1,OS X,10_15_7,null,ru,p_1781095442408_vlly,1440,900,false,20,male,4,3,1115,"<div style=""text-align:center""><img src=""ff_v4_004.png"" style=""max-width:90vw;max-height:72vh;display:block;margin:0 auto""><p style=""color:#fff;font-size:18px;margin-top:16px"">Было ли запомненное лицо в наборе?</p><div class=""keys"" style=""margin-top:12px""><div class=""key"">←<span>НЕ БЫЛО</span></div><div class=""key"">→<span>БЫЛО</span></div></div></div>",arrowright,true,ff_004,face_face,real,4,true,real_015.png,ff_v4_004.png,4,arrowright,1,true,false,true,27,,,,,
,,,,,html-keyboard-response,27,64290,0.0-27.0,6,1,2026-06-10 12:44:01,fac33314ff793864f6ca77dbc392f4f8,79.127.133.87,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",desktop,Safari,17.4.1,OS X,10_15_7,null,ru,p_1781095442408_vlly,1440,900,false,20,male,4,3,null,"<p class=""fb-yes"">Верно</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,28,64793,0.0-28.0,6,1,2026-06-10 12:44:01,fac33314ff793864f6ca77dbc392f4f8,79.127.133.87,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",desktop,Safari,17.4.1,OS X,10_15_7,null,ru,p_1781095442408_vlly,1440,900,false,20,male,4,3,null,"<p style=""color:#808080;font-size:1px"">.</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,29,65295,0.0-29.0,6,1,2026-06-10 12:44:01,fac33314ff793864f6ca77dbc392f4f8,79.127.133.87,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",desktop,Safari,17.4.1,OS X,10_15_7,null,ru,p_1781095442408_vlly,1440,900,false,20,male,4,3,null,"<p style=""font-size:60px;color:#fff;margin:0"">+</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,30,66798,0.0-30.0,6,1,2026-06-10 12:44:01,fac33314ff793864f6ca77dbc392f4f8,79.127.133.87,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",desktop,Safari,17.4.1,OS X,10_15_7,null,ru,p_1781095442408_vlly,1440,900,false,20,male,4,3,null,"<div style=""text-align:center""><p style=""color:#fff;font-size:18px;margin-bottom:12px"">Запомните это лицо</p><img src=""real_010.png"" style=""width:256px;height:256px;object-fit:contain;border:3px solid #fff;border-radius:4px;background:#808080""></div>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,31,67300,0.0-31.0,6,1,2026-06-10 12:44:01,fac33314ff793864f6ca77dbc392f4f8,79.127.133.87,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",desktop,Safari,17.4.1,OS X,10_15_7,null,ru,p_1781095442408_vlly,1440,900,false,20,male,4,3,null,"<p style=""color:#808080;font-size:1px"">.</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,32,68862,0.0-32.0,6,1,2026-06-10 12:44:01,fac33314ff793864f6ca77dbc392f4f8,79.127.133.87,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",desktop,Safari,17.4.1,OS X,10_15_7,null,ru,p_1781095442408_vlly,1440,900,false,20,male,4,3,1560,"<div style=""text-align:center""><img src=""ff_v4_003.png"" style=""max-width:90vw;max-height:72vh;display:block;margin:0 auto""><p style=""color:#fff;font-size:18px;margin-top:16px"">Было ли запомненное лицо в наборе?</p><div class=""keys"" style=""margin-top:12px""><div class=""key"">←<span>НЕ БЫЛО</span></div><div class=""key"">→<span>БЫЛО</span></div></div></div>",arrowright,true,ff_003,face_face,real,4,true,real_010.png,ff_v4_003.png,3,arrowright,1,true,false,true,33,,,,,
,,,,,html-keyboard-response,33,69665,0.0-33.0,6,1,2026-06-10 12:44:01,fac33314ff793864f6ca77dbc392f4f8,79.127.133.87,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",desktop,Safari,17.4.1,OS X,10_15_7,null,ru,p_1781095442408_vlly,1440,900,false,20,male,4,3,null,"<p class=""fb-yes"">Верно</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,34,70167,0.0-34.0,6,1,2026-06-10 12:44:01,fac33314ff793864f6ca77dbc392f4f8,79.127.133.87,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",desktop,Safari,17.4.1,OS X,10_15_7,null,ru,p_1781095442408_vlly,1440,900,false,20,male,4,3,null,"<p style=""color:#808080;font-size:1px"">.</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,35,70669,0.0-35.0,6,1,2026-06-10 12:44:01,fac33314ff793864f6ca77dbc392f4f8,79.127.133.87,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",desktop,Safari,17.4.1,OS X,10_15_7,null,ru,p_1781095442408_vlly,1440,900,false,20,male,4,3,null,"<p style=""font-size:60px;color:#fff;margin:0"">+</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,36,72173,0.0-36.0,6,1,2026-06-10 12:44:01,fac33314ff793864f6ca77dbc392f4f8,79.127.133.87,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",desktop,Safari,17.4.1,OS X,10_15_7,null,ru,p_1781095442408_vlly,1440,900,false,20,male,4,3,null,"<div style=""text-align:center""><p style=""color:#fff;font-size:18px;margin-bottom:12px"">Запомните это лицо</p><img src=""real_015.png"" style=""width:256px;height:256px;object-fit:contain;border:3px solid #fff;border-radius:4px;background:#808080""></div>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,37,72676,0.0-37.0,6,1,2026-06-10 12:44:01,fac33314ff793864f6ca77dbc392f4f8,79.127.133.87,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",desktop,Safari,17.4.1,OS X,10_15_7,null,ru,p_1781095442408_vlly,1440,900,false,20,male,4,3,null,"<p style=""color:#808080;font-size:1px"">.</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,38,76558,0.0-38.0,6,1,2026-06-10 12:44:01,fac33314ff793864f6ca77dbc392f4f8,79.127.133.87,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",desktop,Safari,17.4.1,OS X,10_15_7,null,ru,p_1781095442408_vlly,1440,900,false,20,male,4,3,3880,"<div style=""text-align:center""><img src=""ff_v4_034.png"" style=""max-width:90vw;max-height:72vh;display:block;margin:0 auto""><p style=""color:#fff;font-size:18px;margin-top:16px"">Было ли запомненное лицо в наборе?</p><div class=""keys"" style=""margin-top:12px""><div class=""key"">←<span>НЕ БЫЛО</span></div><div class=""key"">→<span>БЫЛО</span></div></div></div>",arrowleft,true,ff_034,face_face,real,8,false,real_015.png,ff_v4_034.png,,arrowleft,1,true,false,true,39,,,,,
,,,,,html-keyboard-response,39,77360,0.0-39.0,6,1,2026-06-10 12:44:01,fac33314ff793864f6ca77dbc392f4f8,79.127.133.87,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",desktop,Safari,17.4.1,OS X,10_15_7,null,ru,p_1781095442408_vlly,1440,900,false,20,male,4,3,null,"<p class=""fb-yes"">Верно</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,40,77863,0.0-40.0,6,1,2026-06-10 12:44:01,fac33314ff793864f6ca77dbc392f4f8,79.127.133.87,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",desktop,Safari,17.4.1,OS X,10_15_7,null,ru,p_1781095442408_vlly,1440,900,false,20,male,4,3,null,"<p style=""color:#808080;font-size:1px"">.</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,41,78365,0.0-41.0,6,1,2026-06-10 12:44:01,fac33314ff793864f6ca77dbc392f4f8,79.127.133.87,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",desktop,Safari,17.4.1,OS X,10_15_7,null,ru,p_1781095442408_vlly,1440,900,false,20,male,4,3,null,"<p style=""font-size:60px;color:#fff;margin:0"">+</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,42,79868,0.0-42.0,6,1,2026-06-10 12:44:01,fac33314ff793864f6ca77dbc392f4f8,79.127.133.87,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",desktop,Safari,17.4.1,OS X,10_15_7,null,ru,p_1781095442408_vlly,1440,900,false,20,male,4,3,null,"<div style=""text-align:center""><p style=""color:#fff;font-size:18px;margin-bottom:12px"">Запомните это лицо</p><img src=""real_015.png"" style=""width:256px;height:256px;object-fit:contain;border:3px solid #fff;border-radius:4px;background:#808080""></div>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,43,80371,0.0-43.0,6,1,2026-06-10 12:44:01,fac33314ff793864f6ca77dbc392f4f8,79.127.133.87,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",desktop,Safari,17.4.1,OS X,10_15_7,null,ru,p_1781095442408_vlly,1440,900,false,20,male,4,3,null,"<p style=""color:#808080;font-size:1px"">.</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,44,81877,0.0-44.0,6,1,2026-06-10 12:44:01,fac33314ff793864f6ca77dbc392f4f8,79.127.133.87,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",desktop,Safari,17.4.1,OS X,10_15_7,null,ru,p_1781095442408_vlly,1440,900,false,20,male,4,3,1504,"<div style=""text-align:center""><img src=""ff_v4_028.png"" style=""max-width:90vw;max-height:72vh;display:block;margin:0 auto""><p style=""color:#fff;font-size:18px;margin-top:16px"">Было ли запомненное лицо в наборе?</p><div class=""keys"" style=""margin-top:12px""><div class=""key"">←<span>НЕ БЫЛО</span></div><div class=""key"">→<span>БЫЛО</span></div></div></div>",arrowright,true,ff_028,face_face,real,8,true,real_015.png,ff_v4_028.png,8,arrowright,1,true,false,true,45,,,,,
,,,,,html-keyboard-response,45,82679,0.0-45.0,6,1,2026-06-10 12:44:01,fac33314ff793864f6ca77dbc392f4f8,79.127.133.87,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",desktop,Safari,17.4.1,OS X,10_15_7,null,ru,p_1781095442408_vlly,1440,900,false,20,male,4,3,null,"<p class=""fb-yes"">Верно</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,46,83181,0.0-46.0,6,1,2026-06-10 12:44:01,fac33314ff793864f6ca77dbc392f4f8,79.127.133.87,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",desktop,Safari,17.4.1,OS X,10_15_7,null,ru,p_1781095442408_vlly,1440,900,false,20,male,4,3,null,"<p style=""color:#808080;font-size:1px"">.</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,47,83684,0.0-47.0,6,1,2026-06-10 12:44:01,fac33314ff793864f6ca77dbc392f4f8,79.127.133.87,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",desktop,Safari,17.4.1,OS X,10_15_7,null,ru,p_1781095442408_vlly,1440,900,false,20,male,4,3,null,"<p style=""font-size:60px;color:#fff;margin:0"">+</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,48,85187,0.0-48.0,6,1,2026-06-10 12:44:01,fac33314ff793864f6ca77dbc392f4f8,79.127.133.87,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",desktop,Safari,17.4.1,OS X,10_15_7,null,ru,p_1781095442408_vlly,1440,900,false,20,male,4,3,null,"<div style=""text-align:center""><p style=""color:#fff;font-size:18px;margin-bottom:12px"">Запомните это лицо</p><img src=""real_020.png"" style=""width:256px;height:256px;object-fit:contain;border:3px solid #fff;border-radius:4px;background:#808080""></div>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,49,85689,0.0-49.0,6,1,2026-06-10 12:44:01,fac33314ff793864f6ca77dbc392f4f8,79.127.133.87,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",desktop,Safari,17.4.1,OS X,10_15_7,null,ru,p_1781095442408_vlly,1440,900,false,20,male,4,3,null,"<p style=""color:#808080;font-size:1px"">.</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,50,86907,0.0-50.0,6,1,2026-06-10 12:44:01,fac33314ff793864f6ca77dbc392f4f8,79.127.133.87,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",desktop,Safari,17.4.1,OS X,10_15_7,null,ru,p_1781095442408_vlly,1440,900,false,20,male,4,3,1216,"<div style=""text-align:center""><img src=""ff_v4_030.png"" style=""max-width:90vw;max-height:72vh;display:block;margin:0 auto""><p style=""color:#fff;font-size:18px;margin-top:16px"">Было ли запомненное лицо в наборе?</p><div class=""keys"" style=""margin-top:12px""><div class=""key"">←<span>НЕ БЫЛО</span></div><div class=""key"">→<span>БЫЛО</span></div></div></div>",arrowright,true,ff_030,face_face,real,8,true,real_020.png,ff_v4_030.png,7,arrowright,1,true,false,true,51,,,,,
,,,,,html-keyboard-response,51,87709,0.0-51.0,6,1,2026-06-10 12:44:01,fac33314ff793864f6ca77dbc392f4f8,79.127.133.87,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",desktop,Safari,17.4.1,OS X,10_15_7,null,ru,p_1781095442408_vlly,1440,900,false,20,male,4,3,null,"<p class=""fb-yes"">Верно</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,52,88211,0.0-52.0,6,1,2026-06-10 12:44:01,fac33314ff793864f6ca77dbc392f4f8,79.127.133.87,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",desktop,Safari,17.4.1,OS X,10_15_7,null,ru,p_1781095442408_vlly,1440,900,false,20,male,4,3,null,"<p style=""color:#808080;font-size:1px"">.</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-button-response,53,93383,0.0-53.0,6,1,2026-06-10 12:44:01,fac33314ff793864f6ca77dbc392f4f8,79.127.133.87,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",desktop,Safari,17.4.1,OS X,10_15_7,null,ru,p_1781095442408_vlly,1440,900,false,20,male,4,3,5169,"<div class=""box""><h2>Тренировка завершена</h2><p>Начинается основной блок. Обратной связи больше не будет.</p><p>Запоминайте показанное лицо и ищите его в наборе.</p><div class=""keys""><div class=""key"">←<span>НЕ БЫЛО</span></div><div class=""key"">→<span>БЫЛО</span></div></div></div>",0,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,54,93884,0.0-54.0,6,1,2026-06-10 12:44:01,fac33314ff793864f6ca77dbc392f4f8,79.127.133.87,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",desktop,Safari,17.4.1,OS X,10_15_7,null,ru,p_1781095442408_vlly,1440,900,false,20,male,4,3,null,"<p style=""font-size:60px;color:#fff;margin:0"">+</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,55,95387,0.0-55.0,6,1,2026-06-10 12:44:01,fac33314ff793864f6ca77dbc392f4f8,79.127.133.87,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",desktop,Safari,17.4.1,OS X,10_15_7,null,ru,p_1781095442408_vlly,1440,900,false,20,male,4,3,null,"<div style=""text-align:center""><p style=""color:#fff;font-size:18px;margin-bottom:12px"">Запомните это лицо</p><img src=""real_010.png"" style=""width:256px;height:256px;object-fit:contain;border:3px solid #fff;border-radius:4px;background:#808080""></div>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,56,95890,0.0-56.0,6,1,2026-06-10 12:44:01,fac33314ff793864f6ca77dbc392f4f8,79.127.133.87,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",desktop,Safari,17.4.1,OS X,10_15_7,null,ru,p_1781095442408_vlly,1440,900,false,20,male,4,3,null,"<p style=""color:#808080;font-size:1px"">.</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,57,100485,0.0-57.0,6,1,2026-06-10 12:44:01,fac33314ff793864f6ca77dbc392f4f8,79.127.133.87,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",desktop,Safari,17.4.1,OS X,10_15_7,null,ru,p_1781095442408_vlly,1440,900,false,20,male,4,3,4594,"<div style=""text-align:center""><img src=""ff_v4_020.png"" style=""max-width:90vw;max-height:72vh;display:block;margin:0 auto""><p style=""color:#fff;font-size:18px;margin-top:16px"">Было ли запомненное лицо в наборе?</p><div class=""keys"" style=""margin-top:12px""><div class=""key"">←<span>НЕ БЫЛО</span></div><div class=""key"">→<span>БЫЛО</span></div></div></div>",arrowleft,true,ff_020,face_face,real,8,false,real_010.png,ff_v4_020.png,,arrowleft,1,false,false,true,58,,,,,
,,,,,html-keyboard-response,58,100987,0.0-58.0,6,1,2026-06-10 12:44:01,fac33314ff793864f6ca77dbc392f4f8,79.127.133.87,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",desktop,Safari,17.4.1,OS X,10_15_7,null,ru,p_1781095442408_vlly,1440,900,false,20,male,4,3,null,"<p style=""color:#808080;font-size:1px"">.</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,59,101490,0.0-59.0,6,1,2026-06-10 12:44:01,fac33314ff793864f6ca77dbc392f4f8,79.127.133.87,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",desktop,Safari,17.4.1,OS X,10_15_7,null,ru,p_1781095442408_vlly,1440,900,false,20,male,4,3,null,"<p style=""font-size:60px;color:#fff;margin:0"">+</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,60,102992,0.0-60.0,6,1,2026-06-10 12:44:01,fac33314ff793864f6ca77dbc392f4f8,79.127.133.87,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",desktop,Safari,17.4.1,OS X,10_15_7,null,ru,p_1781095442408_vlly,1440,900,false,20,male,4,3,null,"<div style=""text-align:center""><p style=""color:#fff;font-size:18px;margin-bottom:12px"">Запомните это лицо</p><img src=""real_002.png"" style=""width:256px;height:256px;object-fit:contain;border:3px solid #fff;border-radius:4px;background:#808080""></div>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,61,103494,0.0-61.0,6,1,2026-06-10 12:44:01,fac33314ff793864f6ca77dbc392f4f8,79.127.133.87,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",desktop,Safari,17.4.1,OS X,10_15_7,null,ru,p_1781095442408_vlly,1440,900,false,20,male,4,3,null,"<p style=""color:#808080;font-size:1px"">.</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,62,107195,0.0-62.0,6,1,2026-06-10 12:44:01,fac33314ff793864f6ca77dbc392f4f8,79.127.133.87,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",desktop,Safari,17.4.1,OS X,10_15_7,null,ru,p_1781095442408_vlly,1440,900,false,20,male,4,3,3699,"<div style=""text-align:center""><img src=""ff_v4_008.png"" style=""max-width:90vw;max-height:72vh;display:block;margin:0 auto""><p style=""color:#fff;font-size:18px;margin-top:16px"">Было ли запомненное лицо в наборе?</p><div class=""keys"" style=""margin-top:12px""><div class=""key"">←<span>НЕ БЫЛО</span></div><div class=""key"">→<span>БЫЛО</span></div></div></div>",arrowleft,true,ff_008,face_face,real,8,false,real_002.png,ff_v4_008.png,,arrowleft,1,false,false,true,63,,,,,
,,,,,html-keyboard-response,63,107697,0.0-63.0,6,1,2026-06-10 12:44:01,fac33314ff793864f6ca77dbc392f4f8,79.127.133.87,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",desktop,Safari,17.4.1,OS X,10_15_7,null,ru,p_1781095442408_vlly,1440,900,false,20,male,4,3,null,"<p style=""color:#808080;font-size:1px"">.</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,64,108200,0.0-64.0,6,1,2026-06-10 12:44:01,fac33314ff793864f6ca77dbc392f4f8,79.127.133.87,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",desktop,Safari,17.4.1,OS X,10_15_7,null,ru,p_1781095442408_vlly,1440,900,false,20,male,4,3,null,"<p style=""font-size:60px;color:#fff;margin:0"">+</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,65,109703,0.0-65.0,6,1,2026-06-10 12:44:01,fac33314ff793864f6ca77dbc392f4f8,79.127.133.87,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",desktop,Safari,17.4.1,OS X,10_15_7,null,ru,p_1781095442408_vlly,1440,900,false,20,male,4,3,null,"<div style=""text-align:center""><p style=""color:#fff;font-size:18px;margin-bottom:12px"">Запомните это лицо</p><img src=""ai_005.png"" style=""width:256px;height:256px;object-fit:contain;border:3px solid #fff;border-radius:4px;background:#808080""></div>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,66,110205,0.0-66.0,6,1,2026-06-10 12:44:01,fac33314ff793864f6ca77dbc392f4f8,79.127.133.87,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",desktop,Safari,17.4.1,OS X,10_15_7,null,ru,p_1781095442408_vlly,1440,900,false,20,male,4,3,null,"<p style=""color:#808080;font-size:1px"">.</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,67,112061,0.0-67.0,6,1,2026-06-10 12:44:01,fac33314ff793864f6ca77dbc392f4f8,79.127.133.87,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",desktop,Safari,17.4.1,OS X,10_15_7,null,ru,p_1781095442408_vlly,1440,900,false,20,male,4,3,1854,"<div style=""text-align:center""><img src=""ff_v4_011.png"" style=""max-width:90vw;max-height:72vh;display:block;margin:0 auto""><p style=""color:#fff;font-size:18px;margin-top:16px"">Было ли запомненное лицо в наборе?</p><div class=""keys"" style=""margin-top:12px""><div class=""key"">←<span>НЕ БЫЛО</span></div><div class=""key"">→<span>БЫЛО</span></div></div></div>",arrowright,true,ff_011,face_face,ai,8,true,ai_005.png,ff_v4_011.png,6,arrowright,1,false,false,true,68,,,,,
,,,,,html-keyboard-response,68,112563,0.0-68.0,6,1,2026-06-10 12:44:01,fac33314ff793864f6ca77dbc392f4f8,79.127.133.87,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",desktop,Safari,17.4.1,OS X,10_15_7,null,ru,p_1781095442408_vlly,1440,900,false,20,male,4,3,null,"<p style=""color:#808080;font-size:1px"">.</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,69,113066,0.0-69.0,6,1,2026-06-10 12:44:01,fac33314ff793864f6ca77dbc392f4f8,79.127.133.87,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",desktop,Safari,17.4.1,OS X,10_15_7,null,ru,p_1781095442408_vlly,1440,900,false,20,male,4,3,null,"<p style=""font-size:60px;color:#fff;margin:0"">+</p>",null,,,,,,,,,,,,,,,,,,,,
